transaction_id,employee_id,vendor_id,vendor_name,transaction_date,amount,receipt_id
TXN_107239,EMP_130,004,V_004_Staples,2023-07-22,368.91,REC_8119
TXN_107240,EMP_106,003,V_003_AWS,2023-09-27,984.58,REC_7003
TXN_107241,EMP_145,001,V_001_Uber,2023-01-11,78.02,REC_6144
TXN_107242,EMP_101,005,V_005_WeWork,2023-08-12,311.38,REC_2475
TXN_107243,EMP_111,004,V_004_Staples,2023-01-26,158.28,REC_5296
TXN_107244,EMP_107,002,V_002_DeltaAirlines,2023-06-30,74.37,REC_3626
TXN_107245,EMP_139,004,V_004_Staples,2023-05-02,238.68,REC_9726
TXN_107246,EMP_141,002,V_002_DeltaAirlines,2023-08-13,384.51,REC_5519
TXN_107247,EMP_123,001,V_001_Uber,2023-10-22,60.82,REC_4871
TXN_107248,EMP_105,005,V_005_WeWork,2023-09-21,299.89,REC_8877
TXN_107249,EMP_103,002,V_002_DeltaAirlines,2023-02-03,63.84,REC_8127
TXN_107250,EMP_113,002,V_002_DeltaAirlines,2023-05-14,379.73,REC_5391
TXN_107251,EMP_143,005,V_005_WeWork,2023-06-12,222.97,REC_5957
TXN_107252,EMP_126,003,V_003_AWS,2023-12-29,995.27,REC_4665
TXN_107253,EMP_109,004,V_004_Staples,2023-03-02,80.28,REC_5932
TXN_107254,EMP_136,003,V_003_AWS,2023-10-31,1455.56,REC_5618
TXN_107255,EMP_130,002,V_002_DeltaAirlines,2023-07-11,363.82,REC_9968
TXN_107256,EMP_136,005,V_005_WeWork,2023-01-20,368.77,REC_9553
TXN_107257,EMP_114,001,V_001_Uber,2023-01-08,76.98,REC_2870
TXN_107258,EMP_131,005,V_005_WeWork,2023-06-06,186.04,REC_1206
TXN_107259,EMP_110,003,V_003_AWS,2023-11-11,1867.19,REC_7706
TXN_107260,EMP_131,002,V_002_DeltaAirlines,2023-06-24,324.26,REC_7873
TXN_107261,EMP_136,001,V_001_Uber,2023-11-08,67.48,REC_8104
TXN_107262,EMP_139,004,V_004_Staples,2023-08-16,183.17,REC_6761
TXN_107263,EMP_141,004,V_004_Staples,2023-09-27,122.32,REC_2915
TXN_107264,EMP_147,001,V_001_Uber,2023-09-05,69.78,REC_2499
TXN_107265,EMP_124,002,V_002_DeltaAirlines,2023-02-27,72.34,REC_8521
TXN_107266,EMP_132,004,V_004_Staples,2023-04-29,371.51,REC_7598
TXN_107267,EMP_120,003,V_003_AWS,2023-01-07,649.4,REC_2119
TXN_107268,EMP_128,002,V_002_DeltaAirlines,2023-06-23,142.5,REC_6855
TXN_107269,EMP_123,001,V_001_Uber,2023-03-31,56.13,REC_8234
TXN_107270,EMP_131,002,V_002_DeltaAirlines,2023-01-14,188.01,REC_7587
TXN_107271,EMP_106,003,V_003_AWS,2023-10-12,1512.81,REC_3935
TXN_107272,EMP_144,003,V_003_AWS,2023-10-05,1514.84,REC_1755
TXN_107273,EMP_114,001,V_001_Uber,2023-06-10,48.01,REC_3432
TXN_107274,EMP_102,002,V_002_DeltaAirlines,2023-12-16,242.42,REC_7939
TXN_107275,EMP_126,005,V_005_WeWork,2023-12-27,70.59,REC_7414
TXN_107276,EMP_134,005,V_005_WeWork,2023-01-26,327.58,REC_6933
TXN_107277,EMP_139,005,V_005_WeWork,2023-10-28,129.89,REC_8291
TXN_107278,EMP_103,003,V_003_AWS,2023-10-31,1151.51,REC_4501
TXN_107279,EMP_119,001,V_001_Uber,2023-12-13,68.73,REC_9748
TXN_107280,EMP_103,004,V_004_Staples,2023-12-10,107.5,REC_7427
TXN_107281,EMP_125,001,V_001_Uber,2023-11-10,38.49,REC_6928
TXN_107282,EMP_133,003,V_003_AWS,2023-01-31,851.12,REC_6199
TXN_107283,EMP_115,002,V_002_DeltaAirlines,2023-10-08,244.27,REC_9186
TXN_107284,EMP_102,001,V_001_Uber,2023-11-10,77.32,REC_3966
TXN_107285,EMP_138,003,V_003_AWS,2023-11-20,974.76,REC_2577
TXN_107286,EMP_129,003,V_003_AWS,2023-07-31,1151.09,REC_9422
TXN_107287,EMP_150,004,V_004_Staples,2023-04-08,381.91,REC_9951
TXN_107288,EMP_125,005,V_005_WeWork,2023-01-04,179.69,REC_7214
TXN_107289,EMP_114,002,V_002_DeltaAirlines,2023-08-15,303.2,REC_4798
TXN_107290,EMP_114,004,V_004_Staples,2023-04-16,122.92,REC_3276
TXN_107291,EMP_138,004,V_004_Staples,2023-04-28,290.42,REC_4946
TXN_107292,EMP_124,003,V_003_AWS,2023-11-26,1620.86,REC_6344
TXN_107293,EMP_138,001,V_001_Uber,2023-05-02,15.51,REC_3390
TXN_107294,EMP_145,003,V_003_AWS,2023-02-01,1457.54,REC_4152
TXN_107295,EMP_100,003,V_003_AWS,2023-09-01,1870.77,REC_2876
TXN_107296,EMP_135,001,V_001_Uber,2023-12-12,56.61,REC_9996
TXN_107297,EMP_115,002,V_002_DeltaAirlines,2023-10-13,164.04,REC_9965
TXN_107298,EMP_123,005,V_005_WeWork,2023-11-03,224.79,REC_5648
TXN_107299,EMP_139,005,V_005_WeWork,2023-05-15,285.5,REC_5417
TXN_107300,EMP_105,005,V_005_WeWork,2023-07-31,200.38,REC_9547
TXN_107301,EMP_105,002,V_002_DeltaAirlines,2023-03-11,399.98,REC_3347
TXN_107302,EMP_103,005,V_005_WeWork,2023-02-11,201.78,REC_8626
TXN_107303,EMP_106,001,V_001_Uber,2023-12-01,50.96,REC_7269
TXN_107304,EMP_107,003,V_003_AWS,2023-05-02,589.52,REC_7471
TXN_107305,EMP_128,005,V_005_WeWork,2023-08-31,319.7,REC_3124
TXN_107306,EMP_107,002,V_002_DeltaAirlines,2023-07-17,283.05,REC_7939
TXN_107307,EMP_113,003,V_003_AWS,2023-02-19,1729.3,REC_9553
TXN_107308,EMP_119,001,V_001_Uber,2023-03-06,55.18,REC_8866
TXN_107309,EMP_107,003,V_003_AWS,2023-09-21,1998.85,REC_6345
TXN_107310,EMP_126,001,V_001_Uber,2023-01-23,53.53,REC_7079
TXN_107311,EMP_133,001,V_001_Uber,2023-06-30,73.91,REC_3114
TXN_107312,EMP_124,004,V_004_Staples,2023-11-18,284.44,REC_4419
TXN_107313,EMP_106,003,V_003_AWS,2023-05-10,865.4,REC_7572
TXN_107314,EMP_105,003,V_003_AWS,2023-06-24,1191.05,REC_4831
TXN_107315,EMP_143,005,V_005_WeWork,2023-06-15,272.07,REC_4605
TXN_107316,EMP_100,001,V_001_Uber,2023-03-11,73.02,REC_1670
TXN_107317,EMP_116,002,V_002_DeltaAirlines,2023-04-02,70.08,REC_7347
TXN_107318,EMP_136,003,V_003_AWS,2023-04-04,852.83,REC_9013
TXN_107319,EMP_112,005,V_005_WeWork,2023-05-30,96.68,REC_2671
TXN_107320,EMP_111,003,V_003_AWS,2023-08-25,1566.4,REC_5629
TXN_107321,EMP_130,004,V_004_Staples,2023-01-07,323.21,REC_6615
TXN_107322,EMP_104,005,V_005_WeWork,2023-03-27,101.36,REC_8811
TXN_107323,EMP_100,004,V_004_Staples,2023-11-05,91.2,REC_6628
TXN_107324,EMP_134,003,V_003_AWS,2023-02-22,1456.83,REC_5827
TXN_107325,EMP_117,002,V_002_DeltaAirlines,2023-04-03,293.51,REC_1188
TXN_107326,EMP_103,004,V_004_Staples,2023-06-27,366.86,REC_1597
TXN_107327,EMP_120,002,V_002_DeltaAirlines,2023-02-23,169.04,REC_8939
TXN_107328,EMP_133,002,V_002_DeltaAirlines,2023-01-17,337.78,REC_5085
TXN_107329,EMP_130,004,V_004_Staples,2023-12-01,216.81,REC_7037
TXN_107330,EMP_133,002,V_002_DeltaAirlines,2023-12-09,324.29,REC_6450
TXN_107331,EMP_131,003,V_003_AWS,2023-09-10,1564.58,REC_6111
TXN_107332,EMP_135,002,V_002_DeltaAirlines,2023-01-17,76.51,REC_5624
TXN_107333,EMP_144,001,V_001_Uber,2023-04-30,61.15,REC_6429
TXN_107334,EMP_115,005,V_005_WeWork,2023-01-21,83.53,REC_7777
TXN_107335,EMP_138,004,V_004_Staples,2023-06-25,266.29,REC_3145
TXN_107336,EMP_113,001,V_001_Uber,2023-07-24,21.96,REC_6883
TXN_107337,EMP_137,002,V_002_DeltaAirlines,2023-10-02,247.28,REC_4180
TXN_107338,EMP_121,003,V_003_AWS,2023-06-12,1782.97,REC_9319
TXN_107339,EMP_127,004,V_004_Staples,2023-04-28,253.63,REC_6540
TXN_107340,EMP_117,001,V_001_Uber,2023-11-16,71.27,REC_3625
TXN_107341,EMP_146,002,V_002_DeltaAirlines,2023-02-09,312.75,REC_7347
TXN_107342,EMP_118,005,V_005_WeWork,2023-04-02,339.48,REC_8884
TXN_107343,EMP_111,003,V_003_AWS,2023-01-18,823.48,REC_9792
TXN_107344,EMP_102,003,V_003_AWS,2023-03-23,750.06,REC_5163
TXN_107345,EMP_109,002,V_002_DeltaAirlines,2023-08-01,281.56,REC_3065
TXN_107346,EMP_109,005,V_005_WeWork,2023-06-01,69.27,REC_2181
TXN_107347,EMP_120,003,V_003_AWS,2023-04-13,863.89,REC_9335
TXN_107348,EMP_113,004,V_004_Staples,2023-07-25,173.24,REC_8918
TXN_107349,EMP_127,003,V_003_AWS,2023-03-03,1834.55,REC_4000
TXN_107350,EMP_133,003,V_003_AWS,2023-10-08,1832.11,REC_7292
TXN_107351,EMP_143,005,V_005_WeWork,2023-02-12,125.59,REC_1582
TXN_107352,EMP_117,003,V_003_AWS,2023-11-15,1740.27,REC_6145
TXN_107353,EMP_119,002,V_002_DeltaAirlines,2023-03-25,353.97,REC_6561
TXN_107354,EMP_129,005,V_005_WeWork,2023-04-01,224.38,REC_5550
TXN_107355,EMP_141,002,V_002_DeltaAirlines,2023-08-13,318.19,REC_3856
TXN_107356,EMP_120,005,V_005_WeWork,2023-08-06,345.77,REC_7652
TXN_107357,EMP_123,003,V_003_AWS,2023-12-31,973.55,REC_2712
TXN_107358,EMP_130,001,V_001_Uber,2023-11-06,73.68,REC_3701
TXN_107359,EMP_123,002,V_002_DeltaAirlines,2023-04-02,387.03,REC_3805
TXN_107360,EMP_105,004,V_004_Staples,2023-05-01,250.03,REC_5869
TXN_107361,EMP_116,002,V_002_DeltaAirlines,2023-06-24,245.12,REC_7459
TXN_107362,EMP_135,002,V_002_DeltaAirlines,2023-12-20,221.06,REC_6645
TXN_107363,EMP_138,003,V_003_AWS,2023-12-15,1977.98,REC_3086
TXN_107364,EMP_125,002,V_002_DeltaAirlines,2023-08-01,371.21,REC_9180
TXN_107365,EMP_139,005,V_005_WeWork,2023-04-23,322.6,REC_3696
TXN_107366,EMP_123,005,V_005_WeWork,2023-06-18,115.97,REC_4077
TXN_107367,EMP_132,002,V_002_DeltaAirlines,2023-12-11,111.59,REC_1408
TXN_107368,EMP_119,001,V_001_Uber,2023-10-23,41.08,REC_9642
TXN_107369,EMP_102,005,V_005_WeWork,2023-04-27,209.06,REC_4177
TXN_107370,EMP_142,005,V_005_WeWork,2023-05-25,328.54,REC_9586
TXN_107371,EMP_104,005,V_005_WeWork,2023-01-12,104.98,REC_9937
TXN_107372,EMP_101,002,V_002_DeltaAirlines,2023-04-24,139.63,REC_1040
TXN_107373,EMP_143,002,V_002_DeltaAirlines,2023-05-12,278.5,REC_4158
TXN_107374,EMP_119,004,V_004_Staples,2023-02-12,298.6,REC_4296
TXN_107375,EMP_110,005,V_005_WeWork,2023-02-05,351.08,REC_5612
TXN_107376,EMP_134,002,V_002_DeltaAirlines,2023-05-31,135.57,REC_4518
TXN_107377,EMP_111,001,V_001_Uber,2023-12-18,20.15,REC_2983
TXN_107378,EMP_120,005,V_005_WeWork,2023-05-13,289.31,REC_6815
TXN_107379,EMP_108,003,V_003_AWS,2023-12-15,724.69,REC_8297
TXN_107380,EMP_147,001,V_001_Uber,2023-04-24,40.07,REC_4865
TXN_107381,EMP_110,001,V_001_Uber,2023-09-21,70.92,REC_5867
TXN_107382,EMP_137,003,V_003_AWS,2023-02-16,1169.13,REC_6023
TXN_107383,EMP_142,003,V_003_AWS,2023-12-17,720.05,REC_7760
TXN_107384,EMP_132,005,V_005_WeWork,2023-10-01,384.75,REC_2851
TXN_107385,EMP_114,004,V_004_Staples,2023-02-12,84.36,REC_2844
TXN_107386,EMP_110,005,V_005_WeWork,2023-06-19,131.78,REC_7112
TXN_107387,EMP_115,002,V_002_DeltaAirlines,2023-12-13,157.72,REC_8155
TXN_107388,EMP_135,004,V_004_Staples,2023-07-20,118.58,REC_6782
TXN_107389,EMP_142,005,V_005_WeWork,2023-04-30,115.01,REC_7703
TXN_107390,EMP_114,001,V_001_Uber,2023-05-31,25.86,REC_7917
TXN_107391,EMP_128,001,V_001_Uber,2023-09-17,16.87,REC_3204
TXN_107392,EMP_130,002,V_002_DeltaAirlines,2023-01-05,102.84,REC_2455
TXN_107393,EMP_113,005,V_005_WeWork,2023-11-16,78.58,REC_9839
TXN_107394,EMP_113,002,V_002_DeltaAirlines,2023-11-12,339.93,REC_8995
TXN_107395,EMP_106,001,V_001_Uber,2023-08-09,22.79,REC_6360
TXN_107396,EMP_115,002,V_002_DeltaAirlines,2023-11-03,67.16,REC_1908
TXN_107397,EMP_138,004,V_004_Staples,2023-06-13,225.8,REC_8163
TXN_107398,EMP_119,002,V_002_DeltaAirlines,2023-11-10,157.46,REC_9552
TXN_107399,EMP_100,001,V_001_Uber,2023-08-15,63.18,REC_4573
TXN_107400,EMP_140,001,V_001_Uber,2023-03-19,59.0,REC_3670
TXN_107401,EMP_132,003,V_003_AWS,2023-01-26,1983.87,REC_1871
TXN_107402,EMP_119,002,V_002_DeltaAirlines,2023-09-06,299.56,REC_8378
TXN_107403,EMP_100,003,V_003_AWS,2023-11-09,837.57,REC_5081
TXN_107404,EMP_119,004,V_004_Staples,2023-10-11,71.02,REC_2156
TXN_107405,EMP_109,002,V_002_DeltaAirlines,2023-03-04,200.91,REC_3660
TXN_107406,EMP_119,001,V_001_Uber,2023-06-01,65.91,REC_1198
TXN_107407,EMP_121,004,V_004_Staples,2023-09-01,117.58,REC_6192
TXN_107408,EMP_142,001,V_001_Uber,2023-11-09,52.18,REC_9787
TXN_107409,EMP_113,003,V_003_AWS,2023-06-22,964.72,REC_7000
TXN_107410,EMP_147,002,V_002_DeltaAirlines,2023-07-28,255.21,REC_6139
TXN_107411,EMP_120,004,V_004_Staples,2023-05-15,164.32,REC_6372
TXN_107412,EMP_123,004,V_004_Staples,2023-04-08,368.78,REC_2313
TXN_107413,EMP_133,001,V_001_Uber,2023-03-25,68.06,REC_8108
TXN_107414,EMP_118,004,V_004_Staples,2023-11-11,313.0,REC_7655
TXN_107415,EMP_147,001,V_001_Uber,2023-10-07,18.27,REC_8081
TXN_107416,EMP_135,001,V_001_Uber,2023-05-25,76.29,REC_5189
TXN_107417,EMP_147,003,V_003_AWS,2023-07-19,767.22,REC_8495
TXN_107418,EMP_118,004,V_004_Staples,2023-05-27,181.3,REC_5603
TXN_107419,EMP_143,002,V_002_DeltaAirlines,2023-07-24,124.06,REC_9658
TXN_107420,EMP_105,001,V_001_Uber,2023-02-10,34.16,REC_1168
TXN_107421,EMP_107,005,V_005_WeWork,2023-10-07,106.77,REC_1438
TXN_107422,EMP_108,001,V_001_Uber,2023-11-03,36.32,REC_2500
TXN_107423,EMP_121,002,V_002_DeltaAirlines,2023-02-06,263.3,REC_7034
TXN_107424,EMP_125,001,V_001_Uber,2023-10-30,63.01,REC_5561
TXN_107425,EMP_138,001,V_001_Uber,2023-09-08,18.27,REC_4256
TXN_107426,EMP_125,001,V_001_Uber,2023-02-21,78.0,REC_8689
TXN_107427,EMP_115,005,V_005_WeWork,2023-04-06,344.44,REC_9701
TXN_107428,EMP_150,003,V_003_AWS,2023-06-24,1184.84,REC_3249
TXN_107429,EMP_103,004,V_004_Staples,2023-01-15,70.69,REC_9863
TXN_107430,EMP_141,003,V_003_AWS,2023-12-19,623.49,REC_5868
TXN_107431,EMP_110,005,V_005_WeWork,2023-12-13,69.54,REC_4783
TXN_107432,EMP_140,004,V_004_Staples,2023-12-17,345.0,REC_4883
TXN_107433,EMP_133,005,V_005_WeWork,2023-05-27,286.32,REC_2193
TXN_107434,EMP_120,002,V_002_DeltaAirlines,2023-10-05,119.94,REC_7257
TXN_107435,EMP_109,005,V_005_WeWork,2023-05-04,299.37,REC_4418
TXN_107436,EMP_126,005,V_005_WeWork,2023-01-26,134.52,REC_1702
TXN_107437,EMP_135,003,V_003_AWS,2023-08-03,1784.21,REC_7893
TXN_107438,EMP_106,004,V_004_Staples,2023-12-18,357.14,REC_4973
TXN_107439,EMP_120,005,V_005_WeWork,2023-06-21,370.35,REC_5360
TXN_107440,EMP_114,003,V_003_AWS,2023-11-22,1305.24,REC_2734
TXN_107441,EMP_102,003,V_003_AWS,2023-12-03,1619.25,REC_1328
TXN_107442,EMP_131,004,V_004_Staples,2023-05-20,217.35,REC_4684
TXN_107443,EMP_131,001,V_001_Uber,2023-12-24,44.88,REC_7466
TXN_107444,EMP_122,005,V_005_WeWork,2023-07-17,305.81,REC_7507
TXN_107445,EMP_117,002,V_002_DeltaAirlines,2023-01-04,191.04,REC_7766
TXN_107446,EMP_127,005,V_005_WeWork,2023-11-06,345.97,REC_5223
TXN_107447,EMP_109,001,V_001_Uber,2023-10-06,66.59,REC_4405
TXN_107448,EMP_109,004,V_004_Staples,2023-02-22,330.72,REC_8769
TXN_107449,EMP_127,003,V_003_AWS,2023-11-18,1066.86,REC_2224
TXN_107450,EMP_133,001,V_001_Uber,2023-08-30,28.6,REC_3512
TXN_107451,EMP_105,001,V_001_Uber,2023-03-26,59.26,REC_7533
TXN_107452,EMP_104,003,V_003_AWS,2023-08-11,1168.51,REC_8942
TXN_107453,EMP_134,005,V_005_WeWork,2023-06-06,356.68,REC_4667
TXN_107454,EMP_143,005,V_005_WeWork,2023-01-19,301.4,REC_6572
TXN_107455,EMP_138,004,V_004_Staples,2023-02-09,266.49,REC_9748
TXN_107456,EMP_119,002,V_002_DeltaAirlines,2023-10-20,147.19,REC_6383
TXN_107457,EMP_104,001,V_001_Uber,2023-10-01,75.19,REC_7310
TXN_107458,EMP_112,005,V_005_WeWork,2023-09-15,232.34,REC_6646
TXN_107459,EMP_149,005,V_005_WeWork,2023-05-11,302.0,REC_5416
TXN_107460,EMP_104,005,V_005_WeWork,2023-11-16,201.37,REC_8261
TXN_107461,EMP_149,002,V_002_DeltaAirlines,2023-01-28,371.68,REC_3689
TXN_107462,EMP_123,003,V_003_AWS,2023-04-08,1875.74,REC_8311
TXN_107463,EMP_132,003,V_003_AWS,2023-10-02,1128.68,REC_3283
TXN_107464,EMP_132,002,V_002_DeltaAirlines,2023-03-11,325.72,REC_9275
TXN_107465,EMP_107,002,V_002_DeltaAirlines,2023-08-07,321.5,REC_5020
TXN_107466,EMP_127,004,V_004_Staples,2023-09-27,277.94,REC_6237
TXN_107467,EMP_141,003,V_003_AWS,2023-10-15,945.33,REC_1187
TXN_107468,EMP_108,001,V_001_Uber,2023-06-06,37.05,REC_9733
TXN_107469,EMP_143,002,V_002_DeltaAirlines,2023-03-06,109.33,REC_8043
TXN_107470,EMP_139,005,V_005_WeWork,2023-09-08,381.33,REC_9787
TXN_107471,EMP_101,004,V_004_Staples,2023-04-30,230.18,REC_9520
TXN_107472,EMP_137,004,V_004_Staples,2023-03-18,172.45,REC_4149
TXN_107473,EMP_129,004,V_004_Staples,2023-08-29,358.59,REC_1953
TXN_107474,EMP_109,002,V_002_DeltaAirlines,2023-02-15,294.92,REC_5133
TXN_107475,EMP_134,002,V_002_DeltaAirlines,2023-11-25,390.21,REC_5807
TXN_107476,EMP_137,002,V_002_DeltaAirlines,2023-10-24,165.3,REC_2492
TXN_107477,EMP_108,005,V_005_WeWork,2023-12-15,114.33,REC_4669
TXN_107478,EMP_150,003,V_003_AWS,2023-06-26,950.06,REC_7881
TXN_107479,EMP_125,002,V_002_DeltaAirlines,2023-01-31,265.2,REC_1296
TXN_107480,EMP_118,001,V_001_Uber,2023-04-12,64.32,REC_1028
TXN_107481,EMP_143,005,V_005_WeWork,2023-09-19,225.44,REC_9118
TXN_107482,EMP_128,004,V_004_Staples,2023-05-30,333.64,REC_6675
TXN_107483,EMP_122,005,V_005_WeWork,2023-10-09,389.97,REC_8439
TXN_107484,EMP_119,004,V_004_Staples,2023-01-14,147.82,REC_7726
TXN_107485,EMP_129,004,V_004_Staples,2023-05-03,147.3,REC_3821
TXN_107486,EMP_111,003,V_003_AWS,2023-03-24,1328.06,REC_7981
TXN_107487,EMP_120,004,V_004_Staples,2023-11-24,267.31,REC_9316
TXN_107488,EMP_137,001,V_001_Uber,2023-12-09,20.81,REC_8797
TXN_107489,EMP_148,005,V_005_WeWork,2023-04-05,92.37,REC_9811
TXN_107490,EMP_104,001,V_001_Uber,2023-03-15,17.62,REC_2987
TXN_107491,EMP_113,005,V_005_WeWork,2023-06-22,390.79,REC_4851
TXN_107492,EMP_140,003,V_003_AWS,2023-04-17,626.82,REC_8252
TXN_107493,EMP_119,002,V_002_DeltaAirlines,2023-12-08,210.25,REC_6288
TXN_107494,EMP_127,005,V_005_WeWork,2023-12-18,248.09,REC_6235
TXN_107495,EMP_100,003,V_003_AWS,2023-06-29,1572.64,REC_4991
TXN_107496,EMP_143,001,V_001_Uber,2023-10-01,19.42,REC_8793
TXN_107497,EMP_107,004,V_004_Staples,2023-03-17,153.28,REC_4884
TXN_107498,EMP_143,004,V_004_Staples,2023-06-02,258.67,REC_3733
TXN_107499,EMP_149,002,V_002_DeltaAirlines,2023-10-19,315.0,REC_8392
TXN_107500,EMP_139,004,V_004_Staples,2023-05-21,104.77,REC_2656
TXN_107501,EMP_117,002,V_002_DeltaAirlines,2023-04-04,156.27,REC_7725
TXN_107502,EMP_109,004,V_004_Staples,2023-05-11,97.18,REC_9886
TXN_107503,EMP_134,005,V_005_WeWork,2023-11-24,92.78,REC_9396
TXN_107504,EMP_145,001,V_001_Uber,2023-12-19,24.98,REC_2148
TXN_107505,EMP_134,005,V_005_WeWork,2023-02-25,249.68,REC_2302
TXN_107506,EMP_129,002,V_002_DeltaAirlines,2023-05-09,339.12,REC_1601
TXN_107507,EMP_114,002,V_002_DeltaAirlines,2023-02-26,278.76,REC_6074
TXN_107508,EMP_123,003,V_003_AWS,2023-10-30,1918.84,REC_1467
TXN_107509,EMP_134,001,V_001_Uber,2023-01-15,48.17,REC_7598
TXN_107510,EMP_134,002,V_002_DeltaAirlines,2023-09-08,281.9,REC_6211
TXN_107511,EMP_142,005,V_005_WeWork,2023-10-19,359.79,REC_5603
TXN_107512,EMP_127,002,V_002_DeltaAirlines,2023-08-09,208.24,REC_2210
TXN_107513,EMP_118,002,V_002_DeltaAirlines,2023-09-24,280.16,REC_2584
TXN_107514,EMP_137,003,V_003_AWS,2023-01-28,1095.49,REC_8306
TXN_107515,EMP_133,003,V_003_AWS,2023-01-07,935.89,REC_7791
TXN_107516,EMP_126,002,V_002_DeltaAirlines,2023-09-30,276.14,REC_3081
TXN_107517,EMP_136,005,V_005_WeWork,2023-01-16,310.24,REC_4348
TXN_107518,EMP_106,004,V_004_Staples,2023-06-19,158.61,REC_2932
TXN_107519,EMP_103,001,V_001_Uber,2023-04-27,56.97,REC_3447
TXN_107520,EMP_139,005,V_005_WeWork,2023-02-19,108.92,REC_5268
TXN_107521,EMP_114,004,V_004_Staples,2023-12-11,391.68,REC_3017
TXN_107522,EMP_106,001,V_001_Uber,2023-12-15,48.17,REC_2363
TXN_107523,EMP_149,005,V_005_WeWork,2023-05-17,120.47,REC_5675
TXN_107524,EMP_134,004,V_004_Staples,2023-11-02,366.4,REC_6927
TXN_107525,EMP_117,001,V_001_Uber,2023-01-13,58.22,REC_5567
TXN_107526,EMP_116,001,V_001_Uber,2023-05-27,53.86,REC_1420
TXN_107527,EMP_141,005,V_005_WeWork,2023-05-17,231.97,REC_8178
TXN_107528,EMP_103,005,V_005_WeWork,2023-07-26,98.11,REC_2122
TXN_107529,EMP_114,003,V_003_AWS,2023-12-20,1988.84,REC_2285
TXN_107530,EMP_144,003,V_003_AWS,2023-10-30,1941.82,REC_9786
TXN_107531,EMP_146,005,V_005_WeWork,2023-03-06,86.01,REC_1348
TXN_107532,EMP_131,002,V_002_DeltaAirlines,2023-03-24,304.08,REC_7870
TXN_107533,EMP_138,002,V_002_DeltaAirlines,2023-04-08,213.36,REC_8396
TXN_107534,EMP_141,005,V_005_WeWork,2023-11-03,379.98,REC_1373
TXN_107535,EMP_122,003,V_003_AWS,2023-05-26,1582.47,REC_2022
TXN_107536,EMP_110,004,V_004_Staples,2023-08-10,55.16,REC_2953
TXN_107537,EMP_106,002,V_002_DeltaAirlines,2023-09-26,69.61,REC_8924
TXN_107538,EMP_150,004,V_004_Staples,2023-08-20,385.44,REC_1657
TXN_107539,EMP_147,003,V_003_AWS,2023-05-25,1419.5,REC_4763
TXN_107540,EMP_110,004,V_004_Staples,2023-05-18,332.13,REC_3473
TXN_107541,EMP_144,004,V_004_Staples,2023-10-07,299.56,REC_8921
TXN_107542,EMP_112,002,V_002_DeltaAirlines,2023-08-15,366.0,REC_5609
TXN_107543,EMP_135,004,V_004_Staples,2023-10-19,265.41,REC_9206
TXN_107544,EMP_142,002,V_002_DeltaAirlines,2023-01-31,250.93,REC_1689
TXN_107545,EMP_132,004,V_004_Staples,2023-04-14,193.79,REC_1796
TXN_107546,EMP_101,005,V_005_WeWork,2023-03-11,200.3,REC_8674
TXN_107547,EMP_125,001,V_001_Uber,2023-01-15,36.71,REC_3410
TXN_107548,EMP_140,004,V_004_Staples,2023-10-11,150.12,REC_9296
TXN_107549,EMP_106,002,V_002_DeltaAirlines,2023-09-04,228.26,REC_1897
TXN_107550,EMP_144,004,V_004_Staples,2023-05-16,263.51,REC_4926
TXN_107551,EMP_115,004,V_004_Staples,2023-09-01,251.82,REC_1290
TXN_107552,EMP_131,001,V_001_Uber,2023-10-31,36.99,REC_1620
TXN_107553,EMP_137,002,V_002_DeltaAirlines,2023-06-17,222.01,REC_5361
TXN_107554,EMP_146,004,V_004_Staples,2023-08-03,398.16,REC_1550
TXN_107555,EMP_132,004,V_004_Staples,2023-01-21,305.11,REC_6779
TXN_107556,EMP_142,002,V_002_DeltaAirlines,2023-05-02,213.97,REC_6985
TXN_107557,EMP_115,003,V_003_AWS,2023-10-27,1919.9,REC_9011
TXN_107558,EMP_122,003,V_003_AWS,2023-12-25,1515.34,REC_2843
TXN_107559,EMP_117,001,V_001_Uber,2023-11-08,37.11,REC_6740
TXN_107560,EMP_106,005,V_005_WeWork,2023-04-05,177.21,REC_7964
TXN_107561,EMP_100,004,V_004_Staples,2023-05-06,221.95,REC_2459
TXN_107562,EMP_140,004,V_004_Staples,2023-03-03,95.87,REC_5176
TXN_107563,EMP_149,002,V_002_DeltaAirlines,2023-02-25,321.55,REC_7435
TXN_107564,EMP_109,001,V_001_Uber,2023-08-11,30.49,REC_6730
TXN_107565,EMP_137,002,V_002_DeltaAirlines,2023-08-01,69.96,REC_6535
TXN_107566,EMP_114,001,V_001_Uber,2023-02-02,21.98,REC_6750
TXN_107567,EMP_122,002,V_002_DeltaAirlines,2023-12-02,230.19,REC_4016
TXN_107568,EMP_136,004,V_004_Staples,2023-01-07,329.58,REC_5133
TXN_107569,EMP_148,004,V_004_Staples,2023-09-18,370.52,REC_7977
TXN_107570,EMP_136,005,V_005_WeWork,2023-01-13,104.06,REC_9071
TXN_107571,EMP_113,005,V_005_WeWork,2023-04-23,325.65,REC_5300
TXN_107572,EMP_133,002,V_002_DeltaAirlines,2023-08-10,324.38,REC_3613
TXN_107573,EMP_117,003,V_003_AWS,2023-10-10,1098.67,REC_9179
TXN_107574,EMP_146,005,V_005_WeWork,2023-01-24,215.67,REC_7355
